INSTANCE_ID,ebglucose_solved,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre_featuretime,vars_clauses_ratio,POSNEG_RATIO_CLAUSE_mean,POSNEG_RATIO_CLAUSE_coeff_variation,POSNEG_RATIO_CLAUSE_min,POSNEG_RATIO_CLAUSE_max,POSNEG_RATIO_CLAUSE_entropy,VCG_CLAUSE_mean,VCG_CLAUSE_coeff_variation,VCG_CLAUSE_min,VCG_CLAUSE_max,VCG_CLAUSE_entropy,UNARY,BINARYp,TRINARYp,Basic_featuretime,VCG_VAR_mean,VCG_VAR_coeff_variation,VCG_VAR_min,VCG_VAR_max,VCG_VAR_entropy,POSNEG_RATIO_VAR_mean,POSNEG_RATIO_VAR_stdev,POSNEG_RATIO_VAR_min,POSNEG_RATIO_VAR_max,POSNEG_RATIO_VAR_entropy,HORNY_VAR_mean,HORNY_VAR_coeff_variation,HORNY_VAR_min,HORNY_VAR_max,HORNY_VAR_entropy,horn_clauses_fraction,VG_mean,VG_coeff_variation,VG_min,VG_max,KLB_featuretime,CG_mean,CG_coeff_variation,CG_min,CG_max,CG_entropy,cluster_coeff_mean,cluster_coeff_coeff_variation,cluster_coeff_min,cluster_coeff_max,cluster_coeff_entropy,CG_featuretime,DIAMETER_mean,DIAMETER_coeff_variation,DIAMETER_min,DIAMETER_max,DIAMETER_entropy,DIAMETER_featuretime,cl_num_mean,cl_num_coeff_variation,cl_num_min,cl_num_max,cl_num_q90,cl_num_q10,cl_num_q75,cl_num_q25,cl_num_q50,cl_size_mean,cl_size_coeff_variation,cl_size_min,cl_size_max,cl_size_q90,cl_size_q10,cl_size_q75,cl_size_q25,cl_size_q50,cl_featuretime,SP_bias_mean,SP_bias_coeff_variation,SP_bias_min,SP_bias_max,SP_bias_q90,SP_bias_q10,SP_bias_q75,SP_bias_q25,SP_bias_q50,SP_unconstraint_mean,SP_unconstraint_coeff_variation,SP_unconstraint_min,SP_unconstraint_max,SP_unconstraint_q90,SP_unconstraint_q10,SP_unconstraint_q75,SP_unconstraint_q25,SP_unconstraint_q50,sp_featuretime,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q10,saps_FirstLocalMinStep_Q90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls_saps_featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q10,gsat_FirstLocalMinStep_Q90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls_gsat_featuretime,lobjois_mean_depth_over_vars,lobjois_log_num_nodes_over_vars,lobjois_featuretime
225,1,104450,457628,42375,262415,1.464896755,0.743909456,2.14,0.16148086,0.343142323,1.117718801,0,1,1.744435143,7.60E-05,0.655205452,4.72E-05,0.000542773,1.453740631,0,0.586746184,0.726440943,0.04,7.60E-05,0.76387659,3.81E-06,0.00065164,3.433590544,0.165991489,0.152267128,0,1,3.337077684,3.59E-05,0.729350264,3.81E-06,0.000240078,2.847714119,0.625105272,7.84E-05,0.681447266,3.81E-06,0.000533506,4.38,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,44.90265487,0.0225572,43,49,1.295430536,2.01,995.4285714,0.267159995,751,1461,1461,751,1295,786,801,15.69053375,0.207706852,9.390585242,19.2019165,19.2019165,9.390585242,18.71660425,12.91566265,16.98993711,2,0.517039041,0.576403242,3.17E-05,1,0.886516659,0.084012633,0.787040764,0.241752856,0.54727314,0.032119321,1.150188899,0,0.734007466,0.086976219,0.000794686,0.047282252,0.005620623,0.017744071,2.8,1862,0,13605,0,13605,13605,13605,1.63821,0,0.939426,0,2.24,2497.14,0.199501,13528.3,0.0079668,13478,13404,13639,0.807367,1.03066,0.953365,0.0118824,2.34,0.066058894,0.632226127,2
226,0,1461771,5687554,447289,2172392,2.268068296,1.618106677,157.15,0.205897002,0.397002866,1.081922236,0,1,1.279904822,7.69E-06,1.298504766,4.47E-06,0.000172148,1.235899923,0,0.536124235,0.783747593,0.36,7.69E-06,18.30637024,3.22E-06,0.01403568,1.334831187,0.322106119,0.157438768,0,0.999409468,1.797223025,5.93E-06,23.69388759,1.38E-06,0.014027855,1.733814575,0.894630895,1.64E-05,5.270242059,2.30E-06,0.009699447,481.25,-1,0,-1,0,-512,-1,0,-1,0,0,138.6,9.142857143,0.038273277,9,10,0.410116318,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0.870934669,0.195869118,0,0.999790001,0.978619932,0.77900507,0.975101286,0.825094213,0.911651412,0.11376453,0.884306458,0,0.5,0.296738505,0.011864498,0.147317153,0.014254979,0.108441905,9.9,318346,0,0,0,0,0,0,63.411,0,7.25201,0,4.11,94365,0,0,0,0,0,0,2.84049,0,1.34034,0,4.09,0.418608103,0.675522264,2.1
227,1,1156,194072,1156,194072,0,0,0.55,0.005956552,0.595480028,0.547310054,0,1,0.674511729,0.002264017,0.291951987,0.001730104,0.029411765,0.673319089,0,0.393658024,0.999649615,0.03,0.002264017,0.00344654,0.002215673,0.0022672,0.602669205,0.527414189,0.001283652,0.52293578,0.534883721,0.290279621,0.002253712,0.0034623,0.002205367,0.002256894,0.602669205,0.999649615,0.001277368,0.074689588,0.000675007,0.001313945,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,22.36,3,0,3,3,0,2.01,1231.25,0.486513521,248,1852,1852,248,1852,1319,1506,45.23464963,0.121801937,35.96588325,50.05179283,50.05179283,35.96588325,50.05179283,46.36447084,48.55645161,2,0.691783991,0.001685332,0.687544415,0.69842626,0.691671816,0.691671678,0.691671732,0.691671694,0.691671706,0,0,0,0,0,0,0,0,0,0.91,506.338,7.87334,545.25,0.127117,552,530,573,52.8537,0.148503,0.98496,0.123078,2.14,102.735,6.83296,551.88,0.114556,556,540,577,56.5899,0.0824525,1.00261,0.0257019,2.15,0.771212047,0.923160302,2
228,0,1296,230544,1296,230544,0,0,0.34,0.005621487,0.595721424,0.547127598,0,1,0.674249622,0.002018776,0.292805191,0.00154321,0.027777778,0.673168506,0,0.393972517,0.999687695,0.03,0.002018776,0.003190147,0.00197793,0.002021306,0.579168715,0.52802379,0.00116638,0.523809524,0.535087719,0.275591894,0.002010101,0.003203915,0.001969255,0.002012631,0.579168715,0.999687695,0.001144475,0.072896402,0.000602922,0.001175481,0.03,-1,0,-1,0,-512,-1,0,-1,0,0,20.77,3,0,3,3,0,2.01,1485,0.965147272,165,3895,3895,165,3895,750,1130,48.45349165,0.079407518,42.71769912,53.55044929,53.55044929,42.71769912,53.55044929,48.51515152,49.03066667,2.01,0.691965667,0.001507784,0.688067791,0.698182565,0.691863311,0.691863266,0.691863287,0.691863274,0.691863279,0,0,0,0,0,0,0,0,0,1.09,24.6809,0.137038,621.532,0.0300607,621,595,648,57.3454,0.0585254,0.999714,0.000134953,2.17,487.462,7.60614,620.615,0.128418,629,606,650,60.7785,0.130256,1.0655,0.497092,2.17,0.74385742,0.922569169,2.03
229,1,841,120147,841,120147,0,0,0.17,0.006999759,0.594738112,0.54788961,0,1,0.675438359,0.003115149,0.289320265,0.002378121,0.034482759,0.673873154,0,0.392710596,0.999517258,0.02,0.003115149,0.00429971,0.003062915,0.003121177,0.66885298,0.525524728,0.001599313,0.520215633,0.52972973,0,0.003098503,0.004322809,0.003046268,0.00310453,0.66885298,0.999517258,0.001745563,0.074057844,0.001364995,0.001789475,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.73,3,0,3,3,0,2.01,1752.25,0.535107332,962,3318,3318,962,3318,1100,1629,48.90532903,0.092499045,44.92363636,56.13230862,56.13230862,44.92363636,56.13230862,45.22037422,49.34499693,1.99,0.691780036,0.002226459,0.686288248,0.695704113,0.692947836,0.691639453,0.691640234,0.691639537,0.691639673,0,0,0,0,0,0,0,0,0,0.55,101.219,9.12049,400.648,0.0959331,405,385,419,45.9327,0.111563,1.00802,0.0948057,2.12,131.189,10.1311,400.074,0.0914474,404.5,380,423,48.2135,0.109707,1.02903,0.34686,2.13,0.784870792,0.928701593,2.01
230,1,625,76775,625,76775,0,0,0.11,0.008140671,0.593943341,0.548543413,0,1,0.676633609,0.004196158,0.286484868,0.0032,0.04,0.674620384,0,0.391729078,0.999348746,0.02,0.004196158,0.005412092,0.004076848,0.004207099,0.745231226,0.523473214,0.001999459,0.517241379,0.533546326,0.033471598,0.004170107,0.005445901,0.004050798,0.004181049,0.745231226,0.999348746,0.002295289,0.084638064,0.001237382,0.002383588,0,-1,0,-1,0,-512,-1,0,-1,0,0,20.3,3,0,3,3,0,1.42,2790.25,0.330822238,1631,4079,4079,1631,4079,2281,3170,35.78464671,0.053433184,33.81324921,38.9025138,38.9025138,33.81324921,38.9025138,34.78737396,35.63544987,2,0.692923774,0.003005036,0.685703052,0.702772478,0.697706274,0.68916152,0.692763015,0.692762646,0.692762821,0,0,0,0,0,0,0,0,0,0.39,17.1004,0.159751,297.483,0.0395948,298,282,313,39.6383,0.0830671,0.999459,0.000274692,2.07,23.1712,2.79629,294.86,0.0761822,296,278,313,40.7586,0.108361,0.999921,0.00550102,2.11,0.777530935,0.937471784,2
231,1,1225,211785,1225,211785,0,0,0.35,0.005784168,0.595604032,0.54721596,0,1,0.674374665,0.002136129,0.292390462,0.001632653,0.028571429,0.673239917,0,0.393819203,0.999669476,0.04,0.002136129,0.003304655,0.002091744,0.002138962,0.590490198,0.527727645,0.001229305,0.523385301,0.534988713,0.28471026,0.002126685,0.003319329,0.0020823,0.002129518,0.590490198,0.999669476,0.001208187,0.073777356,0.000637439,0.001241825,0.03,-1,0,-1,0,-512,-1,0,-1,0,0,21.97,3,0,3,3,0,2.01,1241.333333,0.699999267,236,2356,2356,236,2356,236,1132,53.78624263,0.067574348,50.62648557,58.87711864,58.87711864,50.62648557,58.87711864,50.62648557,51.85512368,2,0.691867636,0.001601076,0.687807158,0.698289094,0.691760468,0.691760385,0.691760418,0.691760395,0.691760403,0,0,0,0,0,0,0,0,0,1.02,822.341,6.4466,577.614,0.156609,588.5,571,611,57.5432,0.171996,1.32626,1.63328,2.16,640.476,7.61145,577.19,0.131694,586,563,605,57.1547,0.146428,0.983899,0.12802,2.17,0.761292517,0.926923369,2
232,1,1024,161664,1024,161664,0,0,0.28,0.006334125,0.595209818,0.547517806,0,1,0.674828079,0.002556808,0.29099516,0.001953125,0.03125,0.673504923,0,0.39330958,0.999604117,0.02,0.002556808,0.003777878,0.00249901,0.002560867,0.629757605,0.526728867,0.001398788,0.52195122,0.534653465,0.299909044,0.002544436,0.003796246,0.002486639,0.002548496,0.629757605,0.999604117,0.001434809,0.076615017,0.000760837,0.001478375,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,21.84,3,0,3,3,0,2.01,1021.285714,0.624904368,425,2506,2506,425,1115,616,823,43.60230972,0.106659872,37.49740933,50.79282511,50.79282511,37.49740933,49.14823815,39.82467533,42.04596413,2,0.691678706,0.001871903,0.687020849,0.698820354,0.691556127,0.691555591,0.691555741,0.691555626,0.691555653,0,0,0,0,0,0,0,0,0,0.76,151.688,6.84895,485.359,0.130317,493.5,473,508,50.5006,0.120453,1.00675,0.0562723,2.11,160.989,7.97433,486.705,0.11258,490.5,473,509,52.3518,0.12302,1.0083,0.0797997,2.14,0.803790984,0.948475777,2
233,1,984,8702,634,8297,0.552050473,0.048812824,0.01,0.076413161,0.912443448,0.248665046,0,1,0.58516892,0.003704163,0.606273758,0.003154574,0.018927445,0.540502418,0,0.860431481,0.947209835,0,0.003704163,0.416230579,0.001084729,0.005905749,2.450406687,0.594464946,0.217030622,0.076923077,0.885714286,2.567909625,0.002749084,0.432747708,0.000723153,0.004218392,2.211583091,0.867783536,0.004135887,0.424826981,0.001205255,0.0061468,0,0.002836743,1.799528518,0.000241051,0.041219718,2.777832264,0.171042907,0.669191149,0.005830904,0.7,2.597684353,0.49,13.55924171,0.173963914,10,18,2.157340444,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.829354076,0.258801025,0.031591361,0.994054026,0.977627693,0.506732058,0.96762172,0.743845181,0.92373919,0.053984294,1.409492488,0.000977687,0.28482714,0.19437326,0.003109831,0.061053845,0.004079523,0.014511868,0.07,4.7127,0.242784,250.718,0.0522689,251,236,266,5.35835,0.119531,0.992163,0.00206865,2.15,4.47177,0.208536,251.053,0.0462354,251,236,266,3.66776,0.282158,0.992104,0.00198337,2.29,0.376930935,0.860211473,2
234,1,439,5423,147,1690,1.986394558,2.20887574,0.01,0.086982249,0.890144858,0.279304517,0,1,0.925579496,0.018983215,0.808378877,0.013605442,0.12244898,0.83569625,0,0.815976331,0.873372781,0,0.018983215,0.524116669,0.00295858,0.043786982,3.656642416,0.54330434,0.198287853,0,0.918367347,3.805143765,0.011427766,0.410462021,0.001775148,0.028402367,3.077023058,0.831952663,0.02411947,0.491357418,0.00295858,0.050295858,0,0.022581142,1.338537096,0.001183432,0.244970414,3.956823452,0.168161788,0.690309793,0.010104185,0.666666667,3.335128022,0.2,4.123287671,0.079734219,4,5,0.373424667,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797593734,0.233048501,0.081458485,0.991778404,0.962912903,0.548920455,0.930365851,0.726956046,0.858114519,0.039858899,1.686720234,4.85E-05,0.397060019,0.134500677,0.001812827,0.029330911,0.006395259,0.012646558,0.02,2.793,0.488448,56.9464,0.0989721,57,50,64,5.24101,0.153436,0.991186,0.0057295,1.73,2.5158,0.504342,56.9696,0.0988492,57,50,64,4.22359,0.301374,0.990235,0.00573238,2.11,0.424028613,0.952044426,2
235,1,207,588,0,0,-512,-512,0,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
236,1,170,1559,95,769,0.789473684,1.027308192,0,0.123537061,0.768784445,0.480612428,0,1,1.086346166,0.026048867,0.414156375,0.021052632,0.084210526,0.842445566,0,0.769830949,0.854356307,0,0.026048867,0.439130323,0.006501951,0.065019506,3.155130711,0.473533208,0.263300028,0,0.911111111,3.439288339,0.016617617,0.371090743,0.00520156,0.033810143,2.688894399,0.78023407,0.025432893,0.40175943,0.006501951,0.058517555,0,0.025564757,0.964166395,0.00260078,0.131339402,3.641026476,0.245568318,0.59869899,0.031746032,0.866666667,3.405094767,0.01,5.542553191,0.110610591,4,7,0.914073317,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769813479,0.265331718,0.054245277,0.994364584,0.953087474,0.413075612,0.884447498,0.747181613,0.834264678,0.056577936,1.094826083,2.72E-05,0.282316921,0.119315922,0.000505876,0.085371723,0.009934579,0.039766016,0,1.4236,1.33781,37.7117,0.122206,38,32,44,3.54749,0.181335,0.978668,0.0181809,0.97,1.861,0.904907,37.6964,0.122059,38,32,44,3.32124,0.250817,0.981474,0.0165698,1.01,0.575189825,0.978994675,1.37
237,2,5910,16804,1686,8377,2.505338078,1.005968724,0.08,0.201265369,0.483298753,0.788171959,0,1,1.404693806,0.001763924,0.364363366,0.00118624,0.016607355,1.159595216,0,0.304882416,0.777366599,0,0.001763924,0.48087318,0.000835621,0.010863077,2.882424313,0.09087497,0.092846461,0,0.806451613,2.544012852,0.000858916,0.533024923,0.000238749,0.004774979,2.285159226,0.528828936,0.001315102,0.684034605,0.000596872,0.009191835,0.01,0.002648697,0.692623152,0.000716247,0.032947356,3.649540918,0.180182661,0.533096372,0.026999316,0.590909091,3.533449919,0.25,6.692581602,0.088622667,5,8,0.891135476,0.98,724.6111111,0.603445375,402,2398,967,410,727,503,610,26.09890992,0.141776116,21.63018868,36.86304348,30.7381151,22.51904244,28.11271975,23.46689304,25.88536585,2,0.297132699,0.736172222,0.000120437,0.999999012,0.608219697,0.038685373,0.449442992,0.100766909,0.270434701,0.030894968,1.183831981,0,0.327563453,0.054341608,0.005187284,0.037307899,0.012654772,0.024562981,0.08,73.6647,0.244442,377.12,0.0350869,377,361,393,0.843605,0.263075,0.862775,0.0201674,2.15,97.9362,0.0912424,377.857,0.0365575,378,361,397,0.455202,0.301243,0.881617,0.0138034,2.27,0.190617549,0.628714342,2
238,0,10056,271393,8694,269998,0.156659765,0.005166705,1.52,0.032200239,0.447103444,1.032637985,0,1,1.219803775,0.000402593,0.802277945,0.000230044,0.001610306,0.602179583,0,0.765739005,0.765739005,0.08,0.000402593,0.849155424,3.70E-06,0.002029645,4.855383534,0.002276176,0.035199986,0,1,0.089571762,0.00014135,0.95663018,0,0.001314825,4.593302695,0.594759961,0.000677364,0.825414328,2.59E-05,0.003477804,0.44,-1,0,-1,0,-512,-1,0,-1,0,0,20.1,5.666666667,0.094850091,5,7,0.78774606,2.02,2753,0,2753,2753,2753,2753,2753,2753,2753,47.36977842,0,47.36977842,47.36977842,47.36977842,47.36977842,47.36977842,47.36977842,47.36977842,2,0.493501278,0.294684732,0.155634184,1,0.692248084,0.299497036,0.599993152,0.381475876,0.490648761,0.012175021,4.403748003,0,1,0.01500901,0,0.000206394,0,2.20E-08,2.94,1851.4,2.34533,2869,0.3516,3188.5,0,3223,12.879,0.709961,1.01861,0.118315,2.28,1373.16,0.752935,3026.32,0.24242,3183,3147,3233,3.70293,1.37728,0.999437,0.0319146,2.34,0.275540603,0.344453424,2.07
239,2,11313,305160,9937,303750,0.138472376,0.004641975,1.74,0.032714403,0.451578899,1.026003767,0,1,1.32683868,0.000357837,0.875752366,0.000201268,0.002314582,0.561110028,0,0.790251852,0.790251852,0.05,0.000357837,0.849178171,3.29E-06,0.001804115,4.86579381,0.002622657,0.036387979,0,1,0.109315849,0.000122733,0.970759642,0,0.00082963,4.574039595,0.594982716,0.000620811,0.826093851,2.63E-05,0.003315226,0.54,-1,0,-1,0,-512,-1,0,-1,0,0,20.19,5.68,0.082126083,5,6,0.626869458,2.06,1144,0.045454545,1092,1196,1196,1092,1196,1092,1196,35.88330148,0.064577335,33.56605351,38.20054945,38.20054945,33.56605351,38.20054945,33.56605351,38.20054945,2,0.558788372,0.232662554,0.217637422,1,0.730261547,0.381427917,0.654546523,0.462393412,0.561545016,0.014863552,3.956850821,0,1,0.024102675,0,0.000503776,0,1.26E-07,3.11,996.222,2.07181,3253.44,0.375137,3652,0,3702,12.6954,0.476268,0.998897,0.0426478,2.3,798.769,0.103626,3681.92,0.0106741,3681,3633,3729,2.00411,0.29339,0.993458,0.000885219,2.39,0.320809334,0.419634954,2.08
240,2,825,2411,164,787,4.030487805,2.063532402,0,0.208386277,0.476365213,0.788693611,0,1,1.556450644,0.018951251,0.416981706,0.012195122,0.073170732,1.331116573,0,0.321473952,0.780177891,0,0.018951251,0.455309717,0.008894536,0.045743329,2.928817199,0.156583844,0.119639466,0,0.636363636,3.022877322,0.008150742,0.528633354,0.001270648,0.017789072,2.293882372,0.519695044,0.017634115,0.359822246,0.00635324,0.039390089,0,0.029555887,0.426605872,0.007623888,0.082592122,3.582738909,0.20223432,0.313576954,0.06401138,0.461538462,3.212415668,0.02,5.300613497,0.093771431,4,6,0.710739877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.380796085,0.590900378,0.001717589,0.861573412,0.662841989,0.065917775,0.56586971,0.16259796,0.412336889,0.044423668,0.869193746,0.000313184,0.144396028,0.098263185,0.001227467,0.067617561,0.004028727,0.040995807,0.01,8.4737,0.279728,46.5166,0.104959,47,40,53,1.42305,0.184937,0.908806,0.0440144,1.57,9.5917,0.244093,46.5163,0.105086,46,40,53,1.27913,0.282484,0.918383,0.0403356,1.74,0.466461789,0.93769846,1.82
241,1,1075,3152,231,1106,3.653679654,1.849909584,0.23,0.208860759,0.459738865,0.821095405,0,1,1.532372887,0.013378424,0.439349047,0.008658009,0.060606061,1.324900515,0,0.332730561,0.766726944,0,0.013378424,0.463550978,0.006329114,0.037974684,2.906533649,0.133072685,0.117656623,0,0.5,2.877227676,0.006376083,0.499082587,0.000904159,0.016274864,2.448839916,0.544303797,0.012666056,0.377321346,0.004520796,0.03074141,0,0.021125932,0.465090041,0.005424955,0.078661844,3.60586958,0.193476994,0.31165934,0.049275362,0.393939394,3.168139711,0.03,5.847826087,0.100646739,5,7,0.882605561,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371001455,0.606004853,0.000615885,0.806269279,0.662304756,0.066143873,0.570275095,0.185877186,0.36075086,0.042169527,0.82388989,0.000200747,0.131654514,0.090972761,0.001299303,0.070744198,0.00372335,0.040653769,0.01,9.68819,0.311355,65.8101,0.0891282,66,58,73,1.32894,0.186526,0.898984,0.0408328,2.25,12.4252,0.238857,65.8131,0.087772,66,59,73,1.2245,0.269121,0.915952,0.0351431,2.42,0.439785917,0.965364746,2
242,1,7759,23004,1840,8942,3.216847826,1.572578841,0.08,0.205770521,0.484108055,0.78652139,0,1,1.473616219,0.001643137,0.471928,0.001086957,0.017934783,1.259982602,0,0.333706106,0.801945873,0.01,0.001643137,0.525457222,0.000782823,0.005815254,2.955425622,0.134301593,0.103141297,0,0.538461538,2.931047474,0.000765744,0.575800043,0.000111832,0.003802281,2.476168643,0.533661373,0.001718442,0.518326968,0.000559159,0.008611049,0.01,0.002710927,0.524818194,0.000670991,0.023037352,3.679954099,0.184041637,0.315951689,0.010416667,0.458333333,3.148740363,0.27,7.739532355,0.09110109,5,9,1.065609053,0.85,2494.25,0.281531181,1419,3223,3223,1419,3223,2332,3003,39.73165681,0.212855253,30.38900634,52.9948542,52.9948542,30.38900634,52.9948542,35.01396215,40.52880453,1.67,0.412699332,0.547736989,0.001193158,0.961896696,0.680518104,0.071590583,0.603468265,0.21347118,0.448272299,0.041480687,0.866801076,1.13E-07,0.199387683,0.090808007,0.001345879,0.067633961,0.003481599,0.037822221,0.1,62.7217,0.274867,529.667,0.0330371,530,508,553,1.00432,0.238868,0.883161,0.0191662,2.15,99.4164,0.0984423,528.927,0.0336236,528.5,506,551,0.785514,0.253889,0.909384,0.0130079,2.46,0.236976233,0.78421093,2
243,2,4800,14281,2885,10774,0.663778163,0.325505847,0.06,0.267774271,0.475596012,0.878087245,0,1,1.424467813,0.000955346,0.697154706,0.000693241,0.021837088,1.148500833,0,0.5295155,0.852793763,0,0.000955346,0.315216129,0.000649712,0.002970113,2.296142133,0.151083784,0.112841632,0,0.666666667,2.502016279,0.00049889,0.344710801,9.28E-05,0.002227585,1.914823193,0.597178392,0.00118071,0.717189656,0.00046408,0.006589939,0.02,0.001190723,0.701095386,0.000371264,0.023575274,3.022686749,0.185310083,0.376822814,0.041632653,0.593406593,2.977007897,0.13,7.995898583,0.041050491,6,9,0.414067721,2.01,1132.6,0.313462281,621,1598,1598,633,1484,794,1235,29.25819294,0.202386765,20.77725119,40.99595142,40.99595142,22.28663446,32.53975741,23.84256927,30.30553657,2.01,0.486373638,0.446064129,0.000327828,0.985320901,0.746952341,0.159867424,0.652896029,0.332982173,0.511337778,0.044294609,0.834331186,2.66E-06,0.286558819,0.088081598,0.009931081,0.058568848,0.019717487,0.035637138,0.22,41.3793,1.98855,757.414,0.0877674,760,735,787,0.608923,0.406485,0.839473,0.130909,2.25,111.869,0.083078,766.091,0.0270263,767,740,793,0.460475,0.233022,0.866069,0.0121688,2.62,0.39969916,0.977217359,2
244,2,3000,8881,1766,6639,0.698754247,0.337701461,0.03,0.266003916,0.476167404,0.866847295,0,1,1.434855582,0.001607151,0.822024744,0.001132503,0.035673839,1.190809266,0,0.498418437,0.841241151,0,0.001607151,0.330119984,0.001054376,0.004820003,2.379212019,0.151536782,0.123841311,0,0.666666667,2.580654253,0.00080575,0.37253476,0.000150625,0.002711252,1.992336076,0.582015364,0.002084358,0.797327014,0.000753125,0.009941256,0.01,0.002067732,0.744275987,0.0006025,0.035396897,3.09823268,0.183386918,0.396032968,0.035330261,0.593406593,3.105408411,0.1,6.673654391,0.070257671,6,7,0.631560393,0.63,2185.777778,0.179164978,1566,2669,2669,1566,2482,1855,2329,32.95174207,0.215637338,19.7044586,41.86800334,41.86800334,19.7044586,39.14756049,27.45913155,32.82554392,2,0.479319673,0.464859906,0.000713898,0.996342912,0.760424945,0.146093735,0.639042515,0.323299033,0.497543825,0.048588871,0.891432598,1.60E-05,0.292103571,0.094528004,0.009826448,0.062033251,0.020784457,0.03738444,0.2,16.9595,0.931493,466.655,0.0308636,467,447,485,0.651801,0.241347,0.829997,0.0202017,2.12,68.319,0.107585,466.781,0.0332315,466,448,487,0.545899,0.247739,0.868236,0.0144252,2.22,0.457940124,0.992244634,2
245,2,3600,10681,2246,8185,0.60284951,0.304948076,0.03,0.274404398,0.480409576,0.870611627,0,1,1.358547531,0.001208855,0.76333677,0.000890472,0.028049866,1.084549278,0,0.525962126,0.869639585,0,0.001208855,0.307252097,0.000855223,0.003420892,2.170756046,0.143777895,0.107045625,0,0.666666667,2.410361015,0.000643566,0.306751772,0.000122175,0.001710446,1.84526672,0.598045205,0.001454891,0.817469859,0.000610874,0.008063531,0.02,0.001470664,0.83503983,0.000610874,0.033842395,2.8947167,0.205119448,0.363597808,0.046464646,0.593406593,2.96197431,0.1,12.35991091,0.045537576,11,13,0.829309365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.469895702,0.446679582,0.001220151,0.998957566,0.73447992,0.168147872,0.631161943,0.323427456,0.486152078,0.04264196,0.854921026,2.66E-05,0.285084293,0.084581418,0.01024092,0.055610314,0.018975,0.033110847,0.2,53.1972,0.822988,584.097,0.0661202,587,564,608,0.691869,0.290808,0.837155,0.0872998,2.12,95.7944,0.0867969,587.411,0.030256,588,565,610,0.428451,0.241239,0.860544,0.0133697,2.26,0.546247182,0.980357818,2
246,2,8400,25061,5192,19058,0.617873652,0.314985833,0.09,0.272431525,0.481944767,0.868042025,0,1,1.383196601,0.000520742,0.646511573,0.000385208,0.014060092,1.100974311,0,0.533161927,0.874540875,0.01,0.000520742,0.309882077,0.0003673,0.001679085,2.208901806,0.148027233,0.108374253,0,0.7,2.418834761,0.000279507,0.328605378,5.25E-05,0.001049428,1.892957268,0.604680449,0.000627676,0.737611951,0.000314828,0.004250184,0.06,0.000634712,0.664073898,0.000262357,0.014009865,2.931711021,0.188917442,0.362753014,0.025530694,0.593406593,2.880078952,0.2,10.03087479,0.034571621,9,11,0.449375132,2.01,1107.428571,0.475685334,451,2185,2185,451,1266,546,1124,36.4617058,0.486579426,19.65853659,75.95011442,75.95011442,19.65853659,42.5088968,22.32051282,30.25048924,2,0.48420629,0.442085655,2.92E-05,0.97817026,0.748384454,0.167162481,0.645482552,0.339540216,0.507458199,0.042353136,0.811310021,9.98E-06,0.292089662,0.08094085,0.00972568,0.055558572,0.019364067,0.034892523,0.49,101.075,1.43854,1330.53,0.163533,1366,1314,1402,0.609783,0.495004,0.839401,0.108928,2.14,213.632,0.426998,1360.87,0.0858761,1370.5,1334,1399,0.390262,0.53628,0.86386,0.0704651,2.4,0.408116081,0.952575889,2
